date,region,confirmed,active,cured,deaths
09/07/2021,Andaman and Nicobar Islands,7492,13,7351,128
10/07/2021,Andaman and Nicobar Islands,7492,12,7352,128
11/07/2021,Andaman and Nicobar Islands,7492,11,7352,129
12/07/2021,Andaman and Nicobar Islands,7492,11,7352,129
13/07/2021,Andaman and Nicobar Islands,7493,9,7355,129
14/07/2021,Andaman and Nicobar Islands,7496,9,7358,129
15/07/2021,Andaman and Nicobar Islands,7499,11,7359,129
16/07/2021,Andaman and Nicobar Islands,7501,13,7359,129
17/07/2021,Andaman and Nicobar Islands,7505,16,7360,129
18/07/2021,Andaman and Nicobar Islands,7506,16,7361,129
19/07/2021,Andaman and Nicobar Islands,7510,16,7365,129
21/07/2021,Andaman and Nicobar Islands,7518,19,7370,129
22/07/2021,Andaman and Nicobar Islands,7521,18,7374,129
26/07/2021,Andaman and Nicobar Islands,7529,15,7385,129
27/07/2021,Andaman and Nicobar Islands,7530,14,7387,129
28/07/2021,Andaman and Nicobar Islands,7530,12,7389,129
29/07/2021,Andaman and Nicobar Islands,7531,7,7395,129
30/07/2021,Andaman and Nicobar Islands,7534,10,7395,129
31/07/2021,Andaman and Nicobar Islands,7535,8,7398,129
01/08/2021,Andaman and Nicobar Islands,7537,8,7400,129
02/08/2021,Andaman and Nicobar Islands,7539,7,7403,129
03/08/2021,Andaman and Nicobar Islands,7539,6,7404,129
04/08/2021,Andaman and Nicobar Islands,7540,6,7405,129
05/08/2021,Andaman and Nicobar Islands,7541,4,7408,129
06/08/2021,Andaman and Nicobar Islands,7541,4,7408,129
07/08/2021,Andaman and Nicobar Islands,7541,4,7408,129
08/08/2021,Andaman and Nicobar Islands,7544,6,7409,129
09/08/2021,Andaman and Nicobar Islands,7546,7,7410,129
10/08/2021,Andaman and Nicobar Islands,7546,5,7412,129
11/08/2021,Andaman and Nicobar Islands,7548,7,7412,129
12/08/2021,Andaman and Nicobar Islands,7548,6,7413,129
13/08/2021,Andaman and Nicobar Islands,7548,6,7413,129
14/08/2021,Andaman and Nicobar Islands,7548,4,7415,129
15/08/2021,Andaman and Nicobar Islands,7548,2,7417,129
16/08/2021,Andaman and Nicobar Islands,7548,0,7419,129
17/08/2021,Andaman and Nicobar Islands,7549,1,7419,129
18/08/2021,Andaman and Nicobar Islands,7549,1,7419,129
19/08/2021,Andaman and Nicobar Islands,7550,2,7419,129
20/08/2021,Andaman and Nicobar Islands,7553,5,7419,129
21/08/2021,Andaman and Nicobar Islands,7556,8,7419,129
22/08/2021,Andaman and Nicobar Islands,7557,9,7419,129
23/08/2021,Andaman and Nicobar Islands,7557,8,7420,129
24/08/2021,Andaman and Nicobar Islands,7559,10,7420,129
25/08/2021,Andaman and Nicobar Islands,7560,10,7421,129
26/08/2021,Andaman and Nicobar Islands,7560,7,7424,129
27/08/2021,Andaman and Nicobar Islands,7560,4,7427,129
28/08/2021,Andaman and Nicobar Islands,7560,3,7428,129
29/08/2021,Andaman and Nicobar Islands,7560,3,7428,129
30/08/2021,Andaman and Nicobar Islands,7564,5,7430,129
31/08/2021,Andaman and Nicobar Islands,7565,5,7431,129
01/09/2021,Andaman and Nicobar Islands,7566,6,7431,129
02/09/2021,Andaman and Nicobar Islands,7566,6,7431,129
03/09/2021,Andaman and Nicobar Islands,7567,7,7431,129
04/09/2021,Andaman and Nicobar Islands,7570,9,7432,129
05/09/2021,Andaman and Nicobar Islands,7572,7,7436,129
06/09/2021,Andaman and Nicobar Islands,7572,6,7437,129
07/09/2021,Andaman and Nicobar Islands,7576,9,7438,129
08/09/2021,Andaman and Nicobar Islands,7573,7,7437,129
09/09/2021,Andaman and Nicobar Islands,7576,9,7438,129
10/09/2021,Andaman and Nicobar Islands,7579,7,7443,129
11/09/2021,Andaman and Nicobar Islands,7580,8,7443,129
12/09/2021,Andaman and Nicobar Islands,7580,8,7443,129
13/09/2021,Andaman and Nicobar Islands,7582,9,7444,129
14/09/2021,Andaman and Nicobar Islands,7584,8,7447,129
15/09/2021,Andaman and Nicobar Islands,7592,15,7448,129
16/09/2021,Andaman and Nicobar Islands,7592,13,7450,129
18/09/2021,Andaman and Nicobar Islands,7596,14,7453,129
19/09/2021,Andaman and Nicobar Islands,7598,14,7455,129
20/09/2021,Andaman and Nicobar Islands,7600,13,7458,129
21/09/2021,Andaman and Nicobar Islands,7600,13,7458,129
22/09/2021,Andaman and Nicobar Islands,7607,17,7461,129
23/09/2021,Andaman and Nicobar Islands,7615,20,7466,129
24/09/2021,Andaman and Nicobar Islands,7616,17,7470,129
25/09/2021,Andaman and Nicobar Islands,7617,16,7472,129
26/09/2021,Andaman and Nicobar Islands,7618,16,7473,129
27/09/2021,Andaman and Nicobar Islands,7618,13,7476,129
28/09/2021,Andaman and Nicobar Islands,7619,11,7479,129
29/09/2021,Andaman and Nicobar Islands,7620,11,7480,129
30/09/2021,Andaman and Nicobar Islands,7620,9,7482,129
01/10/2021,Andaman and Nicobar Islands,7621,9,7483,129
02/10/2021,Andaman and Nicobar Islands,7621,8,7484,129
03/10/2021,Andaman and Nicobar Islands,7622,9,7484,129
04/10/2021,Andaman and Nicobar Islands,7623,9,7485,129
05/10/2021,Andaman and Nicobar Islands,7624,10,7485,129
06/10/2021,Andaman and Nicobar Islands,7626,9,7488,129
07/10/2021,Andaman and Nicobar Islands,7627,10,7488,129
08/10/2021,Andaman and Nicobar Islands,7629,11,7489,129
09/10/2021,Andaman and Nicobar Islands,7629,10,7490,129
10/10/2021,Andaman and Nicobar Islands,7632,11,7492,129
11/10/2021,Andaman and Nicobar Islands,7633,10,7494,129
12/10/2021,Andaman and Nicobar Islands,7634,10,7495,129
13/10/2021,Andaman and Nicobar Islands,7635,8,7498,129
14/10/2021,Andaman and Nicobar Islands,7637,9,7499,129
15/10/2021,Andaman and Nicobar Islands,7640,10,7501,129
16/10/2021,Andaman and Nicobar Islands,7641,9,7503,129
17/10/2021,Andaman and Nicobar Islands,7641,9,7503,129
18/10/2021,Andaman and Nicobar Islands,7641,9,7503,129
19/10/2021,Andaman and Nicobar Islands,7642,7,7506,129
20/10/2021,Andaman and Nicobar Islands,7646,8,7509,129
21/10/2021,Andaman and Nicobar Islands,7646,7,7510,129
22/10/2021,Andaman and Nicobar Islands,7646,7,7510,129
23/10/2021,Andaman and Nicobar Islands,7646,6,7511,129
24/10/2021,Andaman and Nicobar Islands,7648,8,7511,129
25/10/2021,Andaman and Nicobar Islands,7648,6,7513,129
26/10/2021,Andaman and Nicobar Islands,7648,5,7514,129
27/10/2021,Andaman and Nicobar Islands,7648,4,7515,129
28/10/2021,Andaman and Nicobar Islands,7650,5,7516,129
29/10/2021,Andaman and Nicobar Islands,7651,6,7516,129
30/10/2021,Andaman and Nicobar Islands,7651,5,7517,129
31/10/2021,Andaman and Nicobar Islands,7651,4,7518,129
01/11/2021,Andaman and Nicobar Islands,7651,4,7518,129
02/11/2021,Andaman and Nicobar Islands,7654,7,7518,129
04/11/2021,Andaman and Nicobar Islands,7658,9,7520,129
05/11/2021,Andaman and Nicobar Islands,7659,10,7520,129
06/11/2021,Andaman and Nicobar Islands,7659,10,7520,129
07/11/2021,Andaman and Nicobar Islands,7660,11,7520,129
08/11/2021,Andaman and Nicobar Islands,7664,12,7523,129
09/11/2021,Andaman and Nicobar Islands,7665,10,7526,129
10/11/2021,Andaman and Nicobar Islands,7665,9,7527,129
11/11/2021,Andaman and Nicobar Islands,7665,9,7527,129
12/11/2021,Andaman and Nicobar Islands,7668,11,7528,129
14/11/2021,Andaman and Nicobar Islands,7670,7,7534,129
15/11/2021,Andaman and Nicobar Islands,7674,11,7534,129
16/11/2021,Andaman and Nicobar Islands,7674,11,7534,129
17/11/2021,Andaman and Nicobar Islands,7674,9,7536,129
18/11/2021,Andaman and Nicobar Islands,7674,6,7539,129
19/11/2021,Andaman and Nicobar Islands,7541,-129,7541,129
20/11/2021,Andaman and Nicobar Islands,7676,6,7541,129
22/11/2021,Andaman and Nicobar Islands,7676,2,7545,129
23/11/2021,Andaman and Nicobar Islands,7676,2,7545,129
24/11/2021,Andaman and Nicobar Islands,7676,2,7545,129
25/11/2021,Andaman and Nicobar Islands,7676,2,7545,129
26/11/2021,Andaman and Nicobar Islands,7677,3,7545,129
27/11/2021,Andaman and Nicobar Islands,7678,3,7546,129
28/11/2021,Andaman and Nicobar Islands,7680,5,7546,129
29/11/2021,Andaman and Nicobar Islands,7681,6,7546,129
30/11/2021,Andaman and Nicobar Islands,7683,8,7546,129
02/12/2021,Andaman and Nicobar Islands,7683,5,7549,129
05/12/2021,Andaman and Nicobar Islands,7688,6,7553,129
06/12/2021,Andaman and Nicobar Islands,7688,4,7555,129
07/12/2021,Andaman and Nicobar Islands,7690,3,7558,129
08/12/2021,Andaman and Nicobar Islands,7690,3,7558,129
09/12/2021,Andaman and Nicobar Islands,7691,3,7559,129
12/12/2021,Andaman and Nicobar Islands,7697,7,7561,129
13/12/2021,Andaman and Nicobar Islands,7698,8,7561,129
14/12/2021,Andaman and Nicobar Islands,7698,7,7562,129
15/12/2021,Andaman and Nicobar Islands,7698,5,7564,129
16/12/2021,Andaman and Nicobar Islands,7698,3,7566,129
17/12/2021,Andaman and Nicobar Islands,7700,3,7568,129
18/12/2021,Andaman and Nicobar Islands,7700,2,7569,129
19/12/2021,Andaman and Nicobar Islands,7701,2,7570,129
20/12/2021,Andaman and Nicobar Islands,7702,3,7570,129
21/12/2021,Andaman and Nicobar Islands,7702,3,7570,129
22/12/2021,Andaman and Nicobar Islands,7704,3,7572,129
23/12/2021,Andaman and Nicobar Islands,7704,3,7572,129
24/12/2021,Andaman and Nicobar Islands,7708,6,7573,129
25/12/2021,Andaman and Nicobar Islands,7711,8,7574,129
26/12/2021,Andaman and Nicobar Islands,7712,9,7574,129
27/12/2021,Andaman and Nicobar Islands,7714,9,7576,129
28/12/2021,Andaman and Nicobar Islands,7716,8,7579,129
29/12/2021,Andaman and Nicobar Islands,7716,8,7579,129
30/12/2021,Andaman and Nicobar Islands,7717,6,7582,129
31/12/2021,Andaman and Nicobar Islands,7720,9,7582,129
01/01/2022,Andaman and Nicobar Islands,7728,14,7585,129
02/01/2022,Andaman and Nicobar Islands,7733,17,7587,129
03/01/2022,Andaman and Nicobar Islands,7743,24,7590,129
04/01/2022,Andaman and Nicobar Islands,7763,41,7593,129
05/01/2022,Andaman and Nicobar Islands,7799,74,7596,129
06/01/2022,Andaman and Nicobar Islands,7824,91,7604,129
07/01/2022,Andaman and Nicobar Islands,7848,105,7614,129
08/01/2022,Andaman and Nicobar Islands,7889,132,7628,129
09/01/2022,Andaman and Nicobar Islands,7975,187,7659,129
10/01/2022,Andaman and Nicobar Islands,8150,322,7699,129
11/01/2022,Andaman and Nicobar Islands,8246,393,7724,129
12/01/2022,Andaman and Nicobar Islands,8289,412,7748,129
13/01/2022,Andaman and Nicobar Islands,8397,479,7789,129
14/01/2022,Andaman and Nicobar Islands,8465,461,7875,129
15/01/2022,Andaman and Nicobar Islands,8538,471,7938,129
16/01/2022,Andaman and Nicobar Islands,8581,463,7989,129
17/01/2022,Andaman and Nicobar Islands,8646,466,8051,129
18/01/2022,Andaman and Nicobar Islands,8695,449,8117,129
19/01/2022,Andaman and Nicobar Islands,8779,460,8190,129
20/01/2022,Andaman and Nicobar Islands,8938,443,8366,129
21/01/2022,Andaman and Nicobar Islands,9033,465,8439,129
22/01/2022,Andaman and Nicobar Islands,9164,516,8519,129
23/01/2022,Andaman and Nicobar Islands,9277,564,8584,129
24/01/2022,Andaman and Nicobar Islands,9366,603,8634,129
25/01/2022,Andaman and Nicobar Islands,9452,598,8725,129
26/01/2022,Andaman and Nicobar Islands,9522,574,8819,129
27/01/2022,Andaman and Nicobar Islands,9605,545,8931,129
28/01/2022,Andaman and Nicobar Islands,9624,504,8991,129
29/01/2022,Andaman and Nicobar Islands,9690,475,9086,129
30/01/2022,Andaman and Nicobar Islands,9743,449,9165,129
31/01/2022,Andaman and Nicobar Islands,9777,402,9246,129
01/02/2022,Andaman and Nicobar Islands,9794,365,9300,129
03/02/2022,Andaman and Nicobar Islands,9844,290,9425,129
04/02/2022,Andaman and Nicobar Islands,9867,248,9490,129
05/02/2022,Andaman and Nicobar Islands,9883,211,9543,129
06/02/2022,Andaman and Nicobar Islands,9896,214,9553,129
07/02/2022,Andaman and Nicobar Islands,9915,199,9587,129
08/02/2022,Andaman and Nicobar Islands,9925,192,9604,129
09/02/2022,Andaman and Nicobar Islands,9943,178,9636,129
10/02/2022,Andaman and Nicobar Islands,9951,168,9654,129
11/02/2022,Andaman and Nicobar Islands,9958,152,9677,129
12/02/2022,Andaman and Nicobar Islands,9961,139,9693,129
13/02/2022,Andaman and Nicobar Islands,9974,139,9706,129
14/02/2022,Andaman and Nicobar Islands,9981,127,9725,129
15/02/2022,Andaman and Nicobar Islands,9981,117,9735,129
16/02/2022,Andaman and Nicobar Islands,9985,103,9753,129
17/02/2022,Andaman and Nicobar Islands,9986,96,9761,129
18/02/2022,Andaman and Nicobar Islands,9994,83,9782,129
19/02/2022,Andaman and Nicobar Islands,10000,61,9810,129
20/02/2022,Andaman and Nicobar Islands,10001,39,9833,129
21/02/2022,Andaman and Nicobar Islands,10005,30,9846,129
22/02/2022,Andaman and Nicobar Islands,10008,29,9850,129
23/02/2022,Andaman and Nicobar Islands,10012,29,9854,129
24/02/2022,Andaman and Nicobar Islands,10015,24,9862,129
25/02/2022,Andaman and Nicobar Islands,10015,18,9868,129
26/02/2022,Andaman and Nicobar Islands,10016,15,9872,129
27/02/2022,Andaman and Nicobar Islands,10016,12,9875,129
28/02/2022,Andaman and Nicobar Islands,10017,10,9878,129
01/03/2022,Andaman and Nicobar Islands,10017,9,9879,129
02/03/2022,Andaman and Nicobar Islands,10019,8,9882,129
03/03/2022,Andaman and Nicobar Islands,10019,6,9884,129
04/03/2022,Andaman and Nicobar Islands,10020,5,9886,129
05/03/2022,Andaman and Nicobar Islands,10020,4,9887,129
06/03/2022,Andaman and Nicobar Islands,10024,7,9888,129
07/03/2022,Andaman and Nicobar Islands,10024,7,9888,129
08/03/2022,Andaman and Nicobar Islands,10024,5,9890,129
09/03/2022,Andaman and Nicobar Islands,10025,6,9890,129
10/03/2022,Andaman and Nicobar Islands,10025,5,9891,129
11/03/2022,Andaman and Nicobar Islands,10025,5,9891,129
12/03/2022,Andaman and Nicobar Islands,10025,3,9893,129
13/03/2022,Andaman and Nicobar Islands,10025,2,9894,129
14/03/2022,Andaman and Nicobar Islands,10025,1,9895,129
15/03/2022,Andaman and Nicobar Islands,10027,2,9896,129
16/03/2022,Andaman and Nicobar Islands,10028,3,9896,129
17/03/2022,Andaman and Nicobar Islands,10029,4,9896,129
18/03/2022,Andaman and Nicobar Islands,10029,4,9896,129
19/03/2022,Andaman and Nicobar Islands,10029,4,9896,129
20/03/2022,Andaman and Nicobar Islands,10029,4,9896,129
21/03/2022,Andaman and Nicobar Islands,10029,2,9898,129
22/03/2022,Andaman and Nicobar Islands,10029,1,9899,129
23/03/2022,Andaman and Nicobar Islands,10031,2,9900,129
24/03/2022,Andaman and Nicobar Islands,10031,1,9901,129
25/03/2022,Andaman and Nicobar Islands,10032,2,9901,129
26/03/2022,Andaman and Nicobar Islands,10032,2,9901,129
27/03/2022,Andaman and Nicobar Islands,10032,2,9901,129
28/03/2022,Andaman and Nicobar Islands,10032,2,9901,129
29/03/2022,Andaman and Nicobar Islands,10032,1,9902,129
30/03/2022,Andaman and Nicobar Islands,10033,2,9902,129
31/03/2022,Andaman and Nicobar Islands,10033,1,9903,129
01/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
02/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
03/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
04/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
05/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
06/04/2022,Andaman and Nicobar Islands,10033,0,9904,129
07/04/2022,Andaman and Nicobar Islands,10034,1,9904,129
08/04/2022,Andaman and Nicobar Islands,10034,1,9904,129
11/04/2022,Andaman and Nicobar Islands,10034,1,9904,129
12/04/2022,Andaman and Nicobar Islands,10034,1,9904,129
13/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
14/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
15/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
16/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
17/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
18/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
21/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
22/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
23/04/2022,Andaman and Nicobar Islands,10034,0,9905,129
24/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
25/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
26/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
27/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
28/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
29/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
30/04/2022,Andaman and Nicobar Islands,10035,1,9905,129
01/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
02/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
03/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
04/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
05/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
06/05/2022,Andaman and Nicobar Islands,10035,0,9906,129
07/05/2022,Andaman and Nicobar Islands,10036,1,9906,129
08/05/2022,Andaman and Nicobar Islands,10037,2,9906,129
10/05/2022,Andaman and Nicobar Islands,10039,3,9907,129
11/05/2022,Andaman and Nicobar Islands,10039,3,9907,129
12/05/2022,Andaman and Nicobar Islands,10039,3,9907,129
13/05/2022,Andaman and Nicobar Islands,10039,3,9907,129
14/05/2022,Andaman and Nicobar Islands,10039,3,9907,129
16/05/2022,Andaman and Nicobar Islands,10039,2,9908,129
17/05/2022,Andaman and Nicobar Islands,10039,1,9909,129
18/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
19/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
20/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
21/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
22/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
23/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
24/05/2022,Andaman and Nicobar Islands,10039,0,9910,129
25/05/2022,Andaman and Nicobar Islands,10041,2,9910,129
26/05/2022,Andaman and Nicobar Islands,10041,2,9910,129
27/05/2022,Andaman and Nicobar Islands,10043,4,9910,129
28/05/2022,Andaman and Nicobar Islands,10043,3,9911,129
29/05/2022,Andaman and Nicobar Islands,10044,3,9912,129
30/05/2022,Andaman and Nicobar Islands,10045,4,9912,129
31/05/2022,Andaman and Nicobar Islands,10046,3,9914,129
01/06/2022,Andaman and Nicobar Islands,10046,3,9914,129
02/06/2022,Andaman and Nicobar Islands,10046,2,9915,129
03/06/2022,Andaman and Nicobar Islands,10047,3,9915,129
04/06/2022,Andaman and Nicobar Islands,10047,3,9915,129
05/06/2022,Andaman and Nicobar Islands,10048,3,9916,129
06/06/2022,Andaman and Nicobar Islands,10049,3,9917,129
07/06/2022,Andaman and Nicobar Islands,10051,5,9917,129
09/06/2022,Andaman and Nicobar Islands,10053,6,9918,129
10/06/2022,Andaman and Nicobar Islands,10053,6,9918,129
11/06/2022,Andaman and Nicobar Islands,10053,5,9919,129
12/06/2022,Andaman and Nicobar Islands,10055,6,9920,129
13/06/2022,Andaman and Nicobar Islands,10056,5,9922,129
14/06/2022,Andaman and Nicobar Islands,10057,5,9923,129
15/06/2022,Andaman and Nicobar Islands,10058,5,9924,129
16/06/2022,Andaman and Nicobar Islands,10063,10,9924,129
17/06/2022,Andaman and Nicobar Islands,10064,11,9924,129
18/06/2022,Andaman and Nicobar Islands,10079,24,9926,129
19/06/2022,Andaman and Nicobar Islands,10088,32,9927,129
20/06/2022,Andaman and Nicobar Islands,10091,34,9928,129
21/06/2022,Andaman and Nicobar Islands,10095,33,9933,129
22/06/2022,Andaman and Nicobar Islands,10103,40,9934,129
23/06/2022,Andaman and Nicobar Islands,10108,34,9945,129
24/06/2022,Andaman and Nicobar Islands,10114,35,9950,129
25/06/2022,Andaman and Nicobar Islands,10119,33,9957,129
26/06/2022,Andaman and Nicobar Islands,10126,37,9960,129
27/06/2022,Andaman and Nicobar Islands,10131,37,9965,129
28/06/2022,Andaman and Nicobar Islands,10137,35,9973,129
29/06/2022,Andaman and Nicobar Islands,10149,38,9982,129
30/06/2022,Andaman and Nicobar Islands,10157,42,9986,129
12/03/2020,Andhra Pradesh,1,1,0,0
13/03/2020,Andhra Pradesh,1,1,0,0
14/03/2020,Andhra Pradesh,1,1,0,0
15/03/2020,Andhra Pradesh,1,1,0,0
16/03/2020,Andhra Pradesh,1,1,0,0
17/03/2020,Andhra Pradesh,1,1,0,0
18/03/2020,Andhra Pradesh,1,1,0,0
19/03/2020,Andhra Pradesh,1,1,0,0
20/03/2020,Andhra Pradesh,2,2,0,0
21/03/2020,Andhra Pradesh,3,3,0,0
22/03/2020,Andhra Pradesh,5,5,0,0
23/03/2020,Andhra Pradesh,7,7,0,0
24/03/2020,Andhra Pradesh,7,7,0,0
25/03/2020,Andhra Pradesh,8,8,0,0
26/03/2020,Andhra Pradesh,11,10,1,0
27/03/2020,Andhra Pradesh,12,11,1,0
28/03/2020,Andhra Pradesh,14,13,1,0
29/03/2020,Andhra Pradesh,14,13,1,0
30/03/2020,Andhra Pradesh,19,18,1,0
31/03/2020,Andhra Pradesh,40,39,1,0
01/04/2020,Andhra Pradesh,83,82,1,0
02/04/2020,Andhra Pradesh,86,84,1,1
03/04/2020,Andhra Pradesh,132,130,1,1
04/04/2020,Andhra Pradesh,161,159,1,1
05/04/2020,Andhra Pradesh,161,159,1,1
06/04/2020,Andhra Pradesh,226,222,1,3
07/04/2020,Andhra Pradesh,266,262,1,3
08/04/2020,Andhra Pradesh,305,300,1,4
09/04/2020,Andhra Pradesh,348,338,6,4
10/04/2020,Andhra Pradesh,348,338,6,4
11/04/2020,Andhra Pradesh,363,350,7,6
12/04/2020,Andhra Pradesh,381,364,11,6
13/04/2020,Andhra Pradesh,427,409,11,7
14/04/2020,Andhra Pradesh,432,414,11,7
15/04/2020,Andhra Pradesh,483,458,16,9
16/04/2020,Andhra Pradesh,525,491,20,14
17/04/2020,Andhra Pradesh,534,500,20,14
18/04/2020,Andhra Pradesh,572,522,36,14
19/04/2020,Andhra Pradesh,603,546,42,15
20/04/2020,Andhra Pradesh,646,589,42,15
